time,open,high,low,close,Volume
1728666900,167.35,167.53,167.33,167.53,25576
1728667200,167.54,167.81,167.54,167.8,71847
1728667500,167.79,168.04,167.78,167.87,89452
1728667800,167.88,167.94,167.68,167.72,36606
1728668100,167.75,167.92,167.71,167.87,41838
1728668400,167.885,167.98,167.74,167.87,28740
1728668700,167.85,167.95,167.75,167.86,23051
1728669000,167.86,168.16,167.8,168.13,56117
1728669300,168.13,168.26,168.03,168.04,40266
1728669600,168.03,168.4,167.96,168.38,50647
1728669900,168.38,168.97,168.32,168.94,84026
1728670200,168.94,169.34,168.89,169.03,115188
1728670500,169.01,169.33,168.92,169.24,81917
1728670800,169.24,169.25,168.89,168.92,44217
1728671100,168.92,169.02,168.76,168.82,47995
1728671400,168.83,168.93,168.61,168.72,34250
1728671700,168.71,168.73,168.36,168.57,63112
1728672000,168.56,168.68,168.09,168.13,65643
1728672300,168.14,168.78,168.09,168.68,58526
1728672600,168.68,168.72,168.47,168.59,20136
1728672900,168.59,168.61,168.4,168.57,22339
1728673200,168.56,168.85,168.29,168.3,64167
1728673500,168.305,168.7,168.28,168.53,46535
1728673800,168.52,168.56,168.36,168.44,22788
1728674100,168.43,168.72,168.4,168.67,41691
1728674400,168.68,168.71,168.43,168.51,30343
1728674700,168.52,168.52,168.31,168.39,42974
1728675000,168.38,168.41,168.24,168.28,40234
1728675300,168.29,168.29,168.03,168.18,47168
1728675600,168.19,168.28,168,168.02,44968
1728675900,168.01,168.25,167.76,167.87,73025
1728676200,167.88,168.24,167.8,168.24,77898
1728676500,168.22,168.25,167.83,167.87,83150
1728912600,167.77,168.58,166.92,168.19,120709
1728912900,168.19,168.88,167.48,167.5,95738
1728913200,167.52,168.269,167.21,167.67,81775
1728913500,167.66,168.1,167.35,168.05,83018
1728913800,168.09,168.11,167.02,167.04,107624
1728914100,167.1,168.62,166.92,168.57,104047
1728914400,168.57,168.88,168.251,168.31,88032
1728914700,168.36,168.429,167.28,167.32,44558
1728915000,167.369,167.369,166.57,167.06,92577
1728915300,167.05,167.13,166.2,166.27,85832
1728915600,166.26,166.87,166.13,166.76,57080
1728915900,166.76,167.08,166.5,166.72,48795
1728916200,166.7,166.91,166.29,166.91,47923
1728916500,166.92,167.21,166.64,166.93,44074
1728916800,166.94,167.25,166.85,167.05,35131
1728917100,167.05,167.05,166.56,166.84,57071
1728917400,166.9,167.01,166.54,166.999,51901
1728917700,167,167.14,166.67,166.82,33501
1728918000,166.885,166.91,166.29,166.83,52011
1728918300,166.83,167.11,166.7,167.08,38266
1728918600,167.06,167.54,166.87,167.54,72658
1728918900,167.54,167.59,167.35,167.4,29910
1728919200,167.38,167.38,166.99,167.19,16139
1728919500,167.17,167.175,166.39,166.7,37842
1728919800,166.71,166.89,166.43,166.77,18792
1728920100,166.75,166.81,166.54,166.55,18353
1728920400,166.55,166.55,166.2,166.28,40649
1728920700,166.3,166.94,166.24,166.93,34030
1728921000,166.95,167.29,166.94,167.22,35599
1728921300,167.21,167.27,167.06,167.15,14357
1728921600,167.14,167.14,166.93,167.12,16140
1728921900,167.13,167.17,166.98,167.05,9042
1728922200,167.06,167.12,166.74,166.74,14566
1728922500,166.75,166.78,166.35,166.76,36182
1728922800,166.75,166.82,166.63,166.82,11604
1728923100,166.81,166.85,166.7,166.83,7196
1728923400,166.84,166.88,166.73,166.8,11232
1728923700,166.85,167.25,166.84,167.16,26292
1728924000,167.17,167.25,167.1,167.13,12296
1728924300,167.13,167.35,167.09,167.21,24157
1728924600,167.2,167.25,166.85,166.91,26470
1728924900,166.93,166.98,166.65,166.65,18686
1728925200,166.65,166.85,166.59,166.84,19578
1728925500,166.835,166.835,166.48,166.59,37175
1728925800,166.6,166.67,166.27,166.4,45270
1728926100,166.41,166.56,166.23,166.33,40645
1728926400,166.34,166.72,166.28,166.7,27716
1728926700,166.72,166.86,166.72,166.77,29437
1728927000,166.75,166.75,166.35,166.45,22535
1728927300,166.47,166.98,166.4,166.94,53916
1728927600,166.935,167.04,166.77,167,27190
1728927900,167.01,167.01,166.84,166.97,9766
1728928200,166.98,167.06,166.77,166.98,19789
1728928500,166.96,166.96,166.78,166.79,16789
1728928800,166.8,166.83,166.58,166.7,22698
1728929100,166.7,166.82,166.62,166.73,16826
1728929400,166.73,166.73,166.49,166.64,40627
1728929700,166.62,166.66,166.43,166.61,17172
1728930000,166.6,166.61,166.15,166.15,58585
1728930300,166.17,166.26,165.91,166.01,54956
1728930600,166.03,166.12,165.8,165.82,50929
1728930900,165.83,166.27,165.81,166.02,81817
1728931200,166.01,166.12,165.94,165.97,28255
1728931500,165.97,166.2,165.92,166.12,26986
1728931800,166.14,166.14,165.76,165.92,35377
1728932100,165.94,165.96,165.68,165.85,33245
1728932400,165.8,165.8,165.28,165.36,65893
1728932700,165.38,165.6,165.36,165.45,31155
1728933000,165.45,165.54,165.39,165.44,24438
1728933300,165.44,165.61,165.41,165.59,45100
1728933600,165.59,165.76,165.46,165.75,44232
1728933900,165.76,165.83,165.55,165.66,23818
1728934200,165.66,165.74,165.49,165.58,35318
1728934500,165.57,165.76,165.47,165.6,42646
1728934800,165.61,165.9,165.6,165.76,53200
1728935100,165.76,165.76,165.46,165.72,47435
1728935400,165.71,165.82,165.46,165.57,66731
1728935700,165.54,165.54,165.15,165.26,122676
1728999000,163.18,164.13,161.14,161.43,307935
1728999300,161.41,162.1,160.59,161.27,290867
1728999600,161.26,161.72,160.61,160.65,246458
1728999900,160.64,160.73,159.89,159.96,328779
1729000200,159.91,160.5,159.7,160.23,186660
1729000500,160.26,160.88,160.06,160.79,109122
1729000800,160.8,161.05,160.31,160.78,105679
1729001100,160.76,160.98,160.31,160.34,78439
1729001400,160.3,160.45,159.25,159.36,227535
1729001700,159.36,159.515,158.94,159.11,151398
1729002000,159.12,159.35,158.77,158.855,134122
1729002300,158.85,159.32,158.28,158.4,148415
1729002600,158.38,158.94,157.7,158.24,226836
1729002900,158.29,158.33,156.36,156.52,205976
1729003200,156.545,156.99,156.13,156.73,166454
1729003500,156.75,157.75,156.6,157.69,113096
1729003800,157.66,158.04,157.38,157.96,81046
1729004100,157.96,158.05,157.3,157.44,79171
1729004400,157.425,157.8,157.15,157.75,79961
1729004700,157.7,158.08,157.38,157.53,90757
1729005000,157.55,158.33,157.36,158.31,69255
1729005300,158.3,158.5,158.09,158.16,79924
1729005600,158.15,158.31,157.85,157.91,48634
1729005900,157.92,158.1,157.69,157.86,44998
1729006200,157.89,158.29,157.67,158.29,33523
1729006500,158.27,158.27,157.66,157.709,56359
1729006800,157.7,157.92,157.39,157.85,63778
1729007100,157.77,157.99,157.6,157.89,40511
1729007400,157.875,158.11,157.35,157.35,55048
1729007700,157.35,157.44,157.01,157.12,83563
1729008000,157.16,157.36,156.95,157.05,101077
1729008300,157.05,157.36,156.83,157.31,57427
1729008600,157.3,157.48,157.15,157.47,46237
1729008900,157.45,157.58,157.22,157.47,50271
1729009200,157.46,157.53,156.95,157.08,56821
1729009500,157.1,157.26,156.98,157.25,52620
1729009800,157.25,157.39,157.15,157.33,38852
1729010100,157.38,157.715,157.36,157.58,42825
1729010400,157.63,157.635,157.17,157.23,43360
1729010700,157.29,157.4,157.08,157.15,32280
1729011000,157.15,157.16,156.93,156.96,48821
1729011300,156.98,157.07,156.7,157.02,62815
1729011600,157,157.21,157,157.09,57072
1729011900,157.08,157.25,156.8,156.82,41933
1729012200,156.8,157.03,156.72,157.03,43890
1729012500,157.04,157.08,156.76,156.86,29872
1729012800,156.86,156.92,156.57,156.65,37978
1729013100,156.66,156.94,156.62,156.74,39402
1729013400,156.73,156.925,156.48,156.52,74352
1729013700,156.5,156.8,156.47,156.715,50698
1729014000,156.74,156.995,156.72,156.92,41603
1729014300,156.91,156.98,156.63,156.67,25371
1729014600,156.69,156.85,156.57,156.675,30207
1729014900,156.67,156.81,156.5,156.5,44082
1729015200,156.54,156.94,156.47,156.91,51476
1729015500,156.92,156.94,156.74,156.88,37338
1729015800,156.87,156.89,156.66,156.69,29381
1729016100,156.68,157.05,156.68,156.925,32552
1729016400,156.92,157.37,156.92,157.26,50641
1729016700,157.265,157.3,157.02,157.08,30553
1729017000,157.07,157.32,157.06,157.1,29725
1729017300,157.09,157.2,156.97,157.13,29701
1729017600,157.15,157.265,156.98,157.21,36813
1729017900,157.22,157.24,156.9,156.96,31268
1729018200,156.97,157.34,156.89,157.27,42865
1729018500,157.26,157.28,157.01,157.05,47436
1729018800,157.07,157.1,156.66,156.68,53296
1729019100,156.69,156.8,156.01,156.6,179571
1729019400,156.61,156.86,156.43,156.46,38888
1729019700,156.51,156.66,156.34,156.49,36380
1729020000,156.5,156.8,156.4,156.74,52386
1729020300,156.73,156.85,156.53,156.58,41390
1729020600,156.58,156.7,155.91,156.02,181326
1729020900,156.01,156.11,155.74,155.85,93818
1729021200,155.86,156.22,155.86,156.07,67022
1729021500,156.08,156.27,155.86,156.245,93794
1729021800,156.26,156.6,156.01,156.48,142674
1729022100,156.48,156.71,156.28,156.67,169080
1729085400,158.25,158.25,156.88,157.039,151485
1729085700,157.08,157.53,156.64,156.81,101486
1729086000,156.8,157.4,156.16,156.41,95051
1729086300,156.38,157.2,156.18,157.12,115704
1729086600,157.16,157.22,156.15,156.92,95861
1729086900,156.96,156.98,156.36,156.44,38288
1729087200,156.36,156.57,155.97,156.3,119071
1729087500,156.29,156.36,155.81,156.32,82819
1729087800,156.34,156.9,156.13,156.69,72057
1729088100,156.71,156.84,156.26,156.36,56647
1729088400,156.37,157.32,156.37,157.32,75018
1729088700,157.31,157.62,157.25,157.48,89209
1729089000,157.53,157.57,156.38,156.43,66333
1729089300,156.47,156.47,155.54,155.7,125927
1729089600,155.71,155.9,154.92,155.15,128294
1729089900,155.16,155.85,155.16,155.82,67172
1729090200,155.84,156.43,155.84,156.29,63402
1729090500,156.35,156.78,156.24,156.69,64545
1729090800,156.7,156.73,156.29,156.6,43840
1729091100,156.6,156.71,156.36,156.705,43906
1729091400,156.73,157.48,156.73,157.31,74161
1729091700,157.3,157.33,157.15,157.22,26705
1729092000,157.23,157.46,156.79,157,43778
1729092300,157.02,157.56,156.99,157.5,34239
1729092600,157.47,157.48,157.16,157.2,14675
1729092900,157.15,157.41,156.99,157.27,27102
1729093200,157.24,157.8,157.24,157.54,47800
1729093500,157.52,157.52,156.94,157.16,54655
1729093800,157.21,157.22,156.9,157.06,19241
1729094100,157.07,157.1,156.82,156.89,25578
1729094400,156.89,157.09,156.72,156.9,28121
1729094700,156.92,156.95,156.62,156.85,24048
1729095000,156.89,157.01,156.77,156.89,16870
1729095300,156.88,156.91,156.68,156.76,26452
1729095600,156.78,156.87,156.72,156.77,21518
1729095900,156.78,157.09,156.74,157.045,35610
1729096200,157.07,157.23,156.8,156.8,20960
1729096500,156.81,156.895,156.74,156.85,18778
1729096800,156.85,157.02,156.82,156.895,37251
1729097100,156.9,156.99,156.8,156.85,21796
1729097400,156.85,156.985,156.69,156.74,26987
1729097700,156.77,156.95,156.725,156.89,20203
1729098000,156.89,157,156.54,156.68,42604
1729098300,156.67,156.68,156.46,156.58,27133
1729098600,156.58,156.65,156.38,156.44,18474
1729098900,156.45,156.51,156.15,156.18,47813
1729099200,156.16,156.38,156.03,156.27,35546
1729099500,156.29,156.68,156.18,156.64,38130
1729099800,156.62,156.82,156.6,156.77,36936
1729100100,156.77,156.92,156.34,156.4,36879
1729100400,156.4,156.63,156.26,156.53,30394
1729100700,156.6,156.7,156.25,156.25,30822
1729101000,156.23,156.28,155.97,155.97,62182
1729101300,155.97,156.11,155.96,156.05,33562
1729101600,156.03,156.09,155.95,156.04,32211
1729101900,156.03,156.14,155.86,156.09,55383
1729102200,156.1,156.38,156.05,156.28,31832
1729102500,156.27,156.54,156.27,156.54,18495
1729102800,156.53,156.86,156.46,156.79,35624
1729103100,156.78,156.78,156.55,156.68,18041
1729103400,156.64,156.79,156.54,156.57,25201
1729103700,156.6,156.75,156.58,156.59,14249
1729104000,156.59,156.69,156.56,156.68,15238
1729104300,156.66,156.71,156.6,156.63,18147
1729104600,156.63,156.65,156.47,156.5,18176
1729104900,156.51,156.59,156.35,156.4,12547
1729105200,156.4,156.46,156.33,156.41,19907
1729105500,156.41,156.52,156.37,156.49,27955
1729105800,156.52,156.71,156.47,156.53,18235
1729106100,156.52,156.57,156.3,156.38,25438
1729106400,156.4,156.41,156.13,156.17,34859
1729106700,156.17,156.28,156.13,156.2,18066
1729107000,156.21,156.38,156.17,156.28,28606
1729107300,156.26,156.26,155.77,155.81,60420
1729107600,155.81,155.81,155.58,155.65,39813
1729107900,155.65,155.84,155.54,155.83,53080
1729108200,155.82,155.93,155.65,155.9,66656
1729108500,155.92,156.19,155.91,156.11,87266
1729171800,159.97,160.44,158.83,159.48,230457
1729172100,159.48,159.55,158.14,158.88,122774
1729172400,158.88,159.24,158.69,158.96,86953
1729172700,158.89,159.4,158.75,159.09,87930
1729173000,159.1,159.87,158.78,159.54,111931
1729173300,159.56,159.56,157.39,157.58,151299
1729173600,157.65,157.82,156.88,157.25,138814
1729173900,157.27,157.5,156.87,156.94,63658
1729174200,156.98,157.84,156.86,157.79,66945
1729174500,157.79,158.15,157.5,158.11,70522
1729174800,158.12,158.43,157.95,158.21,41942
1729175100,158.21,158.26,157.43,157.99,61176
1729175400,158.01,158.54,157.93,158.08,62694
1729175700,158.16,158.2,157.58,157.7,31092
1729176000,157.76,158.15,157.14,157.37,48533
1729176300,157.36,157.51,156.9,157.03,67370
1729176600,157.04,157.285,156.63,157.13,57781
1729176900,157.2,157.2,156.8,156.83,23368
1729177200,156.85,157.06,156.67,156.67,41460
1729177500,156.66,157.6,156.64,157.6,54129
1729177800,157.58,157.75,157.5,157.68,28095
1729178100,157.7,157.71,157.2,157.39,22388
1729178400,157.36,157.88,157.16,157.86,39833
1729178700,157.85,158.09,157.79,158.08,30885
1729179000,158.08,158.12,157.81,158.09,23699
1729179300,158.1,158.28,157.82,158.14,25085
1729179600,158.15,158.23,157.91,157.91,34823
1729179900,157.93,158.01,157.81,157.98,24027
1729180200,157.98,158,157.8,157.81,18006
1729180500,157.83,158.05,157.73,158.05,40934
1729180800,158.05,158.31,157.98,158.1,34285
1729181100,158.1,158.28,158.08,158.2,21111
1729181400,158.2,158.27,157.88,157.94,21273
